Training with hyperparameters: alpha=0.5, lambda=0.0001
Training data: data/acic/acic_1-10_train_setting_13.npz
Test data:     data/acic/acic_1-10_test_setting_13.npz
Loaded data with shape [3601,55]
Defining graph...

Training on experiment 1/10...
900	Obj: 5.780,	F: 2.769,	Cf: 3.027,	Imb: 0.032,	Val: 2.616,	ValImb: 0.035,	ValObj: 5.19
1000	Obj: 5.223,	F: 2.634,	Cf: 2.754,	Imb: 0.044,	Val: 2.500,	ValImb: 0.047,	ValObj: 4.74
1100	Obj: 3.880,	F: 2.271,	Cf: 2.381,	Imb: 0.053,	Val: 2.236,	ValImb: 0.056,	ValObj: 3.79
1200	Obj: 5.149,	F: 2.595,	Cf: 2.427,	Imb: 0.049,	Val: 2.587,	ValImb: 0.051,	ValObj: 5.16
1300	Obj: 3.042,	F: 2.008,	Cf: 2.152,	Imb: 0.051,	Val: 2.027,	ValImb: 0.056,	ValObj: 3.12
1400	Obj: 3.213,	F: 2.057,	Cf: 2.108,	Imb: 0.045,	Val: 2.101,	ValImb: 0.051,	ValObj: 3.37
1500	Obj: 5.837,	F: 2.747,	Cf: 2.674,	Imb: 0.045,	Val: 2.854,	ValImb: 0.05,	ValObj: 6.31
1600	Obj: 2.519,	F: 1.813,	Cf: 2.341,	Imb: 0.045,	Val: 2.094,	ValImb: 0.052,	ValObj: 3.33
1700	Obj: 2.456,	F: 1.797,	Cf: 2.270,	Imb: 0.047,	Val: 2.073,	ValImb: 0.055,	ValObj: 3.25
1800	Obj: 1.594,	F: 1.434,	Cf: 1.980,	Imb: 0.045,	Val: 1.728,	ValImb: 0.053,	ValObj: 2.29
1900	Obj: 2.425,	F: 1.782,	Cf: 1.975,	Imb: 0.043,	Val: 1.859,	ValImb: 0.052,	ValObj: 2.65
2000	Obj: 1.570,	F: 1.425,	Cf: 2.059,	Imb: 0.049,	Val: 1.655,	ValImb: 0.058,	ValObj: 2.10
2100	Obj: 1.676,	F: 1.464,	Cf: 2.030,	Imb: 0.047,	Val: 1.710,	ValImb: 0.056,	ValObj: 2.26
2200	Obj: 1.732,	F: 1.483,	Cf: 1.972,	Imb: 0.048,	Val: 1.733,	ValImb: 0.056,	ValObj: 2.33
2300	Obj: 1.303,	F: 1.287,	Cf: 1.878,	Imb: 0.049,	Val: 1.522,	ValImb: 0.057,	ValObj: 1.80
2400	Obj: 1.423,	F: 1.354,	Cf: 2.004,	Imb: 0.049,	Val: 1.615,	ValImb: 0.057,	ValObj: 2.00
2500	Obj: 1.278,	F: 1.277,	Cf: 1.876,	Imb: 0.051,	Val: 1.488,	ValImb: 0.059,	ValObj: 1.72
2600	Obj: 1.266,	F: 1.264,	Cf: 1.826,	Imb: 0.049,	Val: 1.548,	ValImb: 0.057,	ValObj: 1.86
2700	Obj: 1.288,	F: 1.274,	Cf: 1.839,	Imb: 0.051,	Val: 1.528,	ValImb: 0.06,	ValObj: 1.82
2800	Obj: 1.190,	F: 1.227,	Cf: 1.808,	Imb: 0.05,	Val: 1.518,	ValImb: 0.058,	ValObj: 1.78
